1347 , 4,0M , GCF_000212975.1_ASM21297v1_genomic.fna
1348 , 1,6M , GCF_000213135.1_ASM21313v1_genomic.fna
1349 , 2,5M , GCF_000213155.1_ASM21315v1_genomic.fna
1350 , 2,7M , GCF_000213235.1_ASM21323v1_genomic.fna
1351 , 3,1M , GCF_000213255.1_ASM21325v1_genomic.fna
1352 , 4,8M , GCF_000213635.1_ASM21363v1_genomic.fna
1353 , 4,9M , GCF_000213655.1_ASM21365v1_genomic.fna
1354 , 1,5M , GCF_000213785.1_ASM21378v1_genomic.fna
1355 , 4,8M , GCF_000213805.1_ASM21380v1_genomic.fna
1356 , 2,3M , GCF_000213865.1_ASM21386v1_genomic.fna
1357 , 1,7M , GCF_000213955.1_ASM21395v1_genomic.fna
1358 , 3,1M , GCF_000214095.2_ASM21409v3_genomic.fna
1359 , 4,5M , GCF_000214155.1_ASM21415v1_genomic.fna
1360 , 4,7M , GCF_000214175.1_ASM21417v1_genomic.fna
1361 , 5,3M , GCF_000214195.1_ASM21419v1_genomic.fna
1362 , 3,8M , GCF_000214215.1_ASM21421v1_genomic.fna
1363 , 5,3M , GCF_000214235.1_ASM21423v1_genomic.fna
1364 , 3,8M , GCF_000214355.1_ASM21435v1_genomic.fna
1365 , 4,0M , GCF_000214375.1_ASM21437v1_genomic.fna
1366 , 6,5M , GCF_000214395.1_ASM21439v1_genomic.fna
1367 , 2,8M , GCF_000214435.1_ASM21443v1_genomic.fna
1368 , 4,9M , GCF_000214665.1_ASM21466v1_genomic.fna
1369 , 2,3M , GCF_000214785.1_ASM21478v1_genomic.fna
1370 , 5,3M , GCF_000214805.1_ASM21480v1_genomic.fna
1371 , 1,9M , GCF_000214825.1_ASM21482v1_genomic.fna
1372 , 2,3M , GCF_000214845.1_ASM21484v1_genomic.fna
1373 , 1,5M , GCF_000215065.1_ASM21506v1_genomic.fna
1374 , 3,9M , GCF_000215085.1_ASM21508v1_genomic.fna
1375 , 3,2M , GCF_000215105.1_ASM21510v1_genomic.fna
1376 , 5,3M , GCF_000215325.1_ASM21532v1_genomic.fna
1377 , 2,2M , GCF_000215345.2_ASM21534v3_genomic.fna
1378 , 2,5M , GCF_000215645.1_ASM21564v1_genomic.fna
1379 , 2,6M , GCF_000215665.1_ASM21566v1_genomic.fna
1380 , 4,0M , GCF_000215705.1_ASM21570v1_genomic.fna
1381 , 5,1M , GCF_000215745.1_ASM21574v1_genomic.fna
1382 , 5,4M , GCF_000215895.1_ASM21589v1_genomic.fna
1383 , 1,6M , GCF_000215975.1_ASM21597v1_genomic.fna
1384 , 2,5M , GCF_000217615.1_ASM21761v1_genomic.fna
1385 , 440K , GCF_000217635.1_ASM21763v1_genomic.fna
1386 , 1,1M , GCF_000217655.1_ASM21765v1_genomic.fna
1387 , 4,0M , GCF_000217675.1_ASM21767v1_genomic.fna
1388 , 2,3M , GCF_000217795.1_ASM21779v1_genomic.fna
1389 , 2,0M , GCF_000217815.1_ASM21781v1_genomic.fna
1390 , 3,0M , GCF_000217835.1_ASM21783v1_genomic.fna
1391 , 7,0M , GCF_000218265.1_ASM21826v1_genomic.fna
1392 , 2,9M , GCF_000218305.1_ASM21830v1_genomic.fna
1393 , 3,5M , GCF_000218545.1_ASM21854v1_genomic.fna
1394 , 3,8M , GCF_000218565.1_ASM21856v1_genomic.fna
1395 , 3,8M , GCF_000218585.1_ASM21858v1_genomic.fna
1396 , 2,5M , GCF_000218625.1_ASM21862v1_genomic.fna
1397 , 4,1M , GCF_000218855.1_ASM21885v1_genomic.fna
1398 , 2,0M , GCF_000218875.1_ASM21887v1_genomic.fna
1399 , 6,7M , GCF_000218895.1_ASM21889v1_genomic.fna
1400 , 8,4M , GCF_000218915.1_ASM21891v1_genomic.fna
1401 , 2,0M , GCF_000219045.1_ASM21904v1_genomic.fna
1402 , 4,8M , GCF_000219085.2_ASM21908v3_genomic.fna
1403 , 8,7M , GCF_000219105.1_ASM21910v1_genomic.fna
1404 , 533K , GCF_000219175.1_ASM21917v1_genomic.fna
1405 , 8,2M , GCF_000219215.1_ASM21921v1_genomic.fna
1406 , 1,2M , GCF_000219355.1_ASM21935v1_genomic.fna
1407 , 938K , GCF_000219375.1_ASM21937v1_genomic.fna
1408 , 2,4M , GCF_000219455.1_ASM21945v1_genomic.fna
1409 , 5,0M , GCF_000219515.2_ASM21951v3_genomic.fna
1410 , 5,0M , GCF_000219535.2_ASM21953v3_genomic.fna
1411 , 4,4M , GCF_000219605.1_ASM21960v1_genomic.fna
1412 , 5,8M , GCF_000219705.1_ASM21970v1_genomic.fna
1413 , 3,2M , GCF_000219725.1_ASM21972v1_genomic.fna
1414 , 2,1M , GCF_000219765.1_ASM21976v1_genomic.fna
1415 , 1,9M , GCF_000219785.1_ASM21978v1_genomic.fna
1416 , 1,4M , GCF_000219805.1_ASM21980v1_genomic.fna
1417 , 3,1M , GCF_000219875.1_ASM21987v1_genomic.fna
1418 , 4,3M , GCF_000219915.2_ASM21991v3_genomic.fna
1419 , 1,1M , GCF_000220105.1_ASM22010v1_genomic.fna
1420 , 2,4M , GCF_000220135.1_ASM22013v1_genomic.fna
1421 , 5,3M , GCF_000220485.1_ASM22048v1_genomic.fna
1422 , 2,5M , GCF_000220625.1_ASM22062v1_genomic.fna
1423 , 6,9M , GCF_000220705.2_ASM22070v2_genomic.fna
1424 , 1,9M , GCF_000220885.1_ASM22088v1_genomic.fna
1425 , 9,9M , GCF_000220945.1_ASM22094v1_genomic.fna
1426 , 3,3M , GCF_000221005.1_ASM22100v1_genomic.fna
1427 , 3,2M , GCF_000221025.1_ASM22102v1_genomic.fna
1428 , 5,1M , GCF_000221045.1_ASM22104v1_genomic.fna
1429 , 1,3M , GCF_000221205.1_ASM22120v1_genomic.fna
1430 , 2,3M , GCF_000221625.1_ASM22162v1_genomic.fna
1431 , 3,9M , GCF_000221645.1_ASM22164v1_genomic.fna
1432 , 4,8M , GCF_000221965.1_ASM22196v1_genomic.fna
1433 , 2,2M , GCF_000221985.1_ASM22198v1_genomic.fna
1434 , 1,4M , GCF_000222305.1_ASM22230v1_genomic.fna
1435 , 6,1M , GCF_000222485.1_ASM22248v1_genomic.fna
1436 , 4,5M , GCF_000222975.1_ASM22297v1_genomic.fna
1437 , 3,3M , GCF_000223195.1_ASM22319v1_genomic.fna
1438 , 3,2M , GCF_000223215.1_ASM22321v1_genomic.fna
1439 , 3,2M , GCF_000223375.1_ASM22337v1_genomic.fna
1440 , 4,4M , GCF_000223885.1_ASM22388v1_genomic.fna
1441 , 3,7M , GCF_000224005.2_ASM22400v3_genomic.fna
1442 , 3,8M , GCF_000224085.1_ASM22408v1_genomic.fna
1443 , 824K , GCF_000224105.1_ASM22410v1_genomic.fna
1444 , 4,3M , GCF_000224435.1_ASM22443v1_genomic.fna
1445 , 1,6M , GCF_000224535.1_ASM22453v1_genomic.fna
1446 , 1,6M , GCF_000224555.1_ASM22455v1_genomic.fna
1447 , 1,6M , GCF_000224575.1_ASM22457v1_genomic.fna
1448 , 4,9M , GCF_000224675.1_ASM22467v1_genomic.fna
1449 , 3,3M , GCF_000224745.1_ASM22474v1_genomic.fna
1450 , 1,9M , GCF_000224965.2_ASM22496v2_genomic.fna
1451 , 2,0M , GCF_000224985.1_ASM22498v1_genomic.fna
1452 , 5,0M , GCF_000225265.1_ASM22526v1_genomic.fna
1453 , 1,4M , GCF_000225325.1_ASM22532v1_genomic.fna
1454 , 3,5M , GCF_000225345.1_ASM22534v1_genomic.fna
1455 , 647K , GCF_000225445.1_ASM22544v1_genomic.fna
1456 , 622K , GCF_000225465.1_ASM22546v1_genomic.fna
1457 , 4,8M , GCF_000225915.1_ASM22591v1_genomic.fna
1458 , 4,3M , GCF_000225955.1_ASM22595v1_genomic.fna
1459 , 6,2M , GCF_000226035.2_ASM22603v3_genomic.fna
1460 , 6,2M , GCF_000226155.1_ASM22615v1_genomic.fna
1461 , 3,9M , GCF_000226275.2_ASM22627v2_genomic.fna
1462 , 3,6M , GCF_000226295.1_ASM22629v1_genomic.fna
1463 , 2,4M , GCF_000226315.1_ASM22631v1_genomic.fna
1464 , 4,0M , GCF_000226565.1_ASM22656v1_genomic.fna
1465 , 1,1M , GCF_000226605.1_ASM22660v1_genomic.fna
1466 , 1,6M , GCF_000226625.1_ASM22662v1_genomic.fna
1467 , 2,3M , GCF_000227175.1_ASM22717v1_genomic.fna
1468 , 4,1M , GCF_000227465.1_ASM22746v1_genomic.fna
1469 , 3,9M , GCF_000227485.1_ASM22748v1_genomic.fna
1470 , 2,3M , GCF_000227605.3_ASM22760v3_genomic.fna
1471 , 5,2M , GCF_000227625.1_ASM22762v1_genomic.fna
1472 , 3,2M , GCF_000227645.1_ASM22764v1_genomic.fna
1473 , 2,1M , GCF_000227665.2_ASM22766v3_genomic.fna
1474 , 3,7M , GCF_000227685.2_ASM22768v3_genomic.fna
1475 , 4,3M , GCF_000227705.2_ASM22770v3_genomic.fna
1476 , 4,9M , GCF_000227745.2_ASM22774v3_genomic.fna
1477 , 2,5M , GCF_000230275.1_ASM23027v1_genomic.fna
1478 , 1,8M , GCF_000230295.1_ASM23029v1_genomic.fna
1479 , 3,9M , GCF_000230555.1_ASM23055v1_genomic.fna
1480 , 1,9M , GCF_000230655.2_ASM23065v3_genomic.fna
1481 , 4,1M , GCF_000230695.2_ASM23069v3_genomic.fna
1482 , 6,2M , GCF_000230895.2_ASM23089v3_genomic.fna
1483 , 3,7M , GCF_000230975.2_ASM23097v3_genomic.fna
1484 , 6,0M , GCF_000230995.2_ASM23099v3_genomic.fna
1485 , 4,6M , GCF_000231175.1_ASM23117v1_genomic.fna
1486 , 2,5M , GCF_000231215.1_ASM23121v1_genomic.fna
1487 , 4,8M , GCF_000231385.2_ASM23138v3_genomic.fna
1488 , 3,1M , GCF_000231405.2_ASM23140v3_genomic.fna
1489 , 2,1M , GCF_000231865.1_ASM23186v1_genomic.fna
1490 , 2,2M , GCF_000231885.1_ASM23188v1_genomic.fna
1491 , 2,2M , GCF_000231905.1_ASM23190v1_genomic.fna
1492 , 2,0M , GCF_000231925.1_ASM23192v1_genomic.fna
1493 , 584K , GCF_000233435.1_ASM23343v1_genomic.fna
1494 , 2,0M , GCF_000233575.1_ASM23357v1_genomic.fna
1495 , 4,7M , GCF_000233595.1_ASM23359v1_genomic.fna
1496 , 4,7M , GCF_000233715.2_ASM23371v3_genomic.fna
1497 , 2,9M , GCF_000233755.1_ASM23375v1_genomic.fna
1498 , 2,0M , GCF_000233775.1_ASM23377v1_genomic.fna
1499 , 4,9M , GCF_000233875.1_ASM23387v1_genomic.fna
1500 , 4,9M , GCF_000233895.1_ASM23389v1_genomic.fna
1501 , 3,4M , GCF_000233915.3_ASM23391v4_genomic.fna
1502 , 4,3M , GCF_000234725.1_ASM23472v1_genomic.fna
1503 , 2,3M , GCF_000234745.1_ASM23474v1_genomic.fna
1504 , 2,0M , GCF_000234825.3_ASM23482v3_genomic.fna
1505 , 2,1M , GCF_000235405.2_ASM23540v3_genomic.fna
1506 , 5,9M , GCF_000235585.1_ASM23558v1_genomic.fna
1507 , 5,7M , GCF_000235605.1_ASM23560v1_genomic.fna
1508 , 4,8M , GCF_000235765.1_ASM23576v3_genomic.fna
1509 , 7,5M , GCF_000236215.2_ASM23621v4_genomic.fna
1510 , 3,3M , GCF_000236255.1_ASM23625v1_genomic.fna
1511 , 603K , GCF_000236405.1_ASM23640v1_genomic.fna
1512 , 2,1M , GCF_000236455.2_ASM23645v2_genomic.fna
1513 , 2,5M , GCF_000236475.1_ASM23647v1_genomic.fna
1514 , 2,2M , GCF_000236585.1_ASM23658v1_genomic.fna
1515 , 3,5M , GCF_000236605.1_ASM23660v1_genomic.fna
1516 , 3,7M , GCF_000236665.1_ASM23666v1_genomic.fna
1517 , 3,5M , GCF_000236685.1_ASM23668v1_genomic.fna
1518 , 3,9M , GCF_000236705.1_ASM23670v1_genomic.fna
1519 , 2,7M , GCF_000236925.1_ASM23692v1_genomic.fna
1520 , 6,7M , GCF_000237065.1_ASM23706v1_genomic.fna
1521 , 4,8M , GCF_000237085.1_ASM23708v1_genomic.fna
1522 , 2,8M , GCF_000237125.2_ASM23712v3_genomic.fna
1523 , 9,0M , GCF_000237145.1_ASM23714v1_genomic.fna
1524 , 2,6M , GCF_000237205.1_ASM23720v1_genomic.fna
1525 , 2,7M , GCF_000237265.1_ASM23726v1_genomic.fna
1526 , 7,9M , GCF_000237305.1_ASM23730v1_genomic.fna
1527 , 6,1M , GCF_000237325.1_ASM23732v1_genomic.fna
1528 , 1,3M , GCF_000237845.1_ASM23784v1_genomic.fna
1529 , 2,0M , GCF_000237995.1_ASM23799v2_genomic.fna
1530 , 3,2M , GCF_000238175.1_ASM23817v1_genomic.fna
1531 , 3,2M , GCF_000238195.1_ASM23819v1_genomic.fna
1532 , 3,3M , GCF_000238215.1_ASM23821v1_genomic.fna
1533 , 4,6M , GCF_000238255.3_ASM23825v4_genomic.fna
1534 , 4,6M , GCF_000238395.3_ASM23839v4_genomic.fna
1535 , 4,7M , GCF_000238455.2_ASM23845v3_genomic.fna
1536 , 910K , GCF_000238995.1_ASM23899v1_genomic.fna
1537 , 3,3M , GCF_000239175.1_ASM23917v1_genomic.fna
1538 , 5,2M , GCF_000239195.1_ASM23919v1_genomic.fna
1539 , 2,8M , GCF_000239235.1_ASM23923v1_genomic.fna
1540 , 983K , GCF_000239475.1_ASM23947v1_genomic.fna
1541 , 4,7M , GCF_000239975.1_ASM23997v1_genomic.fna
1542 , 2,5M , GCF_000240015.1_ASM24001v1_genomic.fna
1543 , 2,5M , GCF_000240035.1_ASM24003v1_genomic.fna
1544 , 2,5M , GCF_000240055.1_ASM24005v1_genomic.fna
1545 , 3,1M , GCF_000240075.2_ASM24007v2_genomic.fna
1546 , 4,0M , GCF_000240095.2_ASM24009v3_genomic.fna
1547 , 7,9M , GCF_000240165.1_ASM24016v1_genomic.fna
1548 , 5,5M , GCF_000240185.1_ASM24018v2_genomic.fna
1549 , 5,8M , GCF_000240325.1_ASM24032v1_genomic.fna
1550 , 4,6M , GCF_000240905.2_ASM24090v3_genomic.fna
1551 , 829K , GCF_000241125.1_ASM24112v1_genomic.fna
1552 , 5,3M , GCF_000241385.1_ASM24138v1_genomic.fna
1553 , 3,0M , GCF_000241585.2_ASM24158v3_genomic.fna
1554 , 2,3M , GCF_000241855.1_ASM24185v1_genomic.fna
1555 , 2,5M , GCF_000241875.1_ASM24187v1_genomic.fna
1556 , 2,4M , GCF_000241895.1_ASM24189v1_genomic.fna
1557 , 2,4M , GCF_000241915.1_ASM24191v1_genomic.fna
1558 , 2,5M , GCF_000241935.1_ASM24193v1_genomic.fna
1559 , 3,5M , GCF_000242255.2_ASM24225v3_genomic.fna
1560 , 3,3M , GCF_000242335.1_ASM24233v3_genomic.fna
1561 , 9,5M , GCF_000242455.2_ASM24245v3_genomic.fna
1562 , 3,2M , GCF_000242595.2_ASM24259v3_genomic.fna
1563 , 5,1M , GCF_000242635.2_ASM24263v3_genomic.fna
1564 , 2,4M , GCF_000242775.1_ASM24277v1_genomic.fna
1565 , 3,9M , GCF_000242855.2_ASM24285v2_genomic.fna
1566 , 4,7M , GCF_000242895.2_ASM24289v3_genomic.fna
1567 , 3,5M , GCF_000243075.1_ASM24307v1_genomic.fna
1568 , 4,6M , GCF_000243115.2_ASM24311v3_genomic.fna
1569 , 3,5M , GCF_000243135.2_ASM24313v3_genomic.fna
1570 , 4,2M , GCF_000243155.2_ASM24315v3_genomic.fna
1571 , 4,5M , GCF_000244875.1_ASM24487v1_genomic.fna
1572 , 11M , GCF_000245355.1_ASM24535v1_genomic.fna
1573 , 2,7M , GCF_000245495.1_ASM24549v1_genomic.fna
1574 , 5,3M , GCF_000245515.1_ASM24551v1_genomic.fna
1575 , 4,8M , GCF_000245535.1_ASM24553v1_genomic.fna
1576 , 2,0M , GCF_000246835.1_ASM24683v1_genomic.fna
1577 , 8,8M , GCF_000246855.1_ASM24685v1_genomic.fna
1578 , 712K , GCF_000247565.1_ASM24756v1_genomic.fna
1579 , 4,0M , GCF_000247605.1_ASM24760v1_genomic.fna
1580 , 5,7M , GCF_000247715.1_ASM24771v1_genomic.fna
1581 , 2,4M , GCF_000248095.2_ASM24809v3_genomic.fna
1582 , 2,3M , GCF_000248375.2_ASM24837v2_genomic.fna
1583 , 2,0M , GCF_000248415.2_ASM24841v2_genomic.fna
1584 , 1,9M , GCF_000248435.2_ASM24843v2_genomic.fna
1585 , 4,3M , GCF_000250635.1_ASM25063v1_genomic.fna
1586 , 8,5M , GCF_000250655.1_ASM25065v1_genomic.fna
1587 , 9,2M , GCF_000250675.2_ASM25067v3_genomic.fna
1588 , 4,0M , GCF_000250855.1_ASM25085v1_genomic.fna
1589 , 1,7M , GCF_000250905.1_ASM25090v1_genomic.fna
1590 , 1,8M , GCF_000250925.1_ASM25092v1_genomic.fna
1591 , 2,1M , GCF_000251085.2_ASM25108v2_genomic.fna
1592 , 1,3M , GCF_000252365.1_ASM25236v1_genomic.fna
1593 , 4,3M , GCF_000252445.1_ASM25244v1_genomic.fna
1594 , 2,1M , GCF_000252855.1_ASM25285v1_genomic.fna
1595 , 4,8M , GCF_000252875.1_ASM25287v1_genomic.fna
1596 , 2,9M , GCF_000252975.1_ASM25297v1_genomic.fna
1597 , 4,4M , GCF_000252995.1_ASM25299v1_genomic.fna
1598 , 1,5M , GCF_000253015.1_ASM25301v1_genomic.fna
1599 , 3,0M , GCF_000253035.1_ASM25303v1_genomic.fna
1600 , 1,2M , GCF_000253075.1_ASM25307v1_genomic.fna
1601 , 2,7M , GCF_000253135.1_ASM25313v1_genomic.fna
1602 , 1,9M , GCF_000253155.1_ASM25315v1_genomic.fna
1603 , 4,5M , GCF_000253175.1_ASM25317v1_genomic.fna
1604 , 3,8M , GCF_000253195.1_ASM25319v1_genomic.fna
1605 , 2,2M , GCF_000253215.1_ASM25321v1_genomic.fna
1606 , 5,2M , GCF_000253255.1_ASM25325v1_genomic.fna
1607 , 3,5M , GCF_000253275.1_ASM25327v1_genomic.fna
1608 , 4,6M , GCF_000253295.1_ASM25329v1_genomic.fna
1609 , 2,2M , GCF_000253315.1_ASM25331v1_genomic.fna
1610 , 2,2M , GCF_000253335.1_ASM25333v1_genomic.fna
1611 , 4,3M , GCF_000253355.1_ASM25335v1_genomic.fna
1612 , 4,4M , GCF_000253375.1_ASM25337v1_genomic.fna
1613 , 1,9M , GCF_000253395.1_ASM25339v1_genomic.fna
1614 , 4,9M , GCF_000255115.2_ASM25511v3_genomic.fna
1615 , 2,2M , GCF_000255135.1_ASM25513v1_genomic.fna
1616 , 2,4M , GCF_000255155.1_ASM25515v1_genomic.fna
1617 , 2,5M , GCF_000255175.1_ASM25517v1_genomic.fna
1618 , 2,4M , GCF_000255195.1_ASM25519v1_genomic.fna
1619 , 2,4M , GCF_000255215.1_ASM25521v1_genomic.fna
1620 , 2,4M , GCF_000255235.1_ASM25523v1_genomic.fna
1621 , 2,4M , GCF_000255255.1_ASM25525v1_genomic.fna
1622 , 2,5M , GCF_000255275.1_ASM25527v1_genomic.fna
1623 , 9,8M , GCF_000255295.1_ASM25529v1_genomic.fna
1624 , 5,5M , GCF_000255535.1_ASM25553v1_genomic.fna
1625 , 3,5M , GCF_000255615.2_ASM25561v3_genomic.fna
1626 , 2,4M , GCF_000255915.1_ASM25591v1_genomic.fna
1627 , 2,3M , GCF_000255935.1_ASM25593v1_genomic.fna
1628 , 1,7M , GCF_000255955.1_ASM25595v1_genomic.fna
1629 , 7,0M , GCF_000257545.3_ASM25754v3_genomic.fna
1630 , 4,9M , GCF_000258025.1_ASM25802v1_genomic.fna
1631 , 4,9M , GCF_000258145.1_ASM25814v1_genomic.fna
1632 , 2,3M , GCF_000258245.1_ASM25824v1_genomic.fna
1633 , 4,7M , GCF_000258365.1_ASM25836v1_genomic.fna
1634 , 2,3M , GCF_000258385.1_ASM25838v1_genomic.fna
1635 , 3,6M , GCF_000258405.1_ASM25840v1_genomic.fna
1636 , 8,6M , GCF_000258535.2_ASM25853v2_genomic.fna
1637 , 5,4M , GCF_000258885.1_ASM25888v1_genomic.fna
1638 , 2,9M , GCF_000258905.1_ASM25890v1_genomic.fna
1639 , 2,4M , GCF_000259155.4_ASM25915v4_genomic.fna
1640 , 4,3M , GCF_000259175.1_ASM25917v1_genomic.fna
1641 , 1,6M , GCF_000259235.1_ASM25923v1_genomic.fna
1642 , 1,9M , GCF_000259255.1_ASM25925v1_genomic.fna
1643 , 1,8M , GCF_000259275.1_ASM25927v1_genomic.fna
1644 , 4,0M , GCF_000259365.1_ASM25936v1_genomic.fna
1645 , 2,3M , GCF_000259545.1_ASM25954v1_genomic.fna
1646 , 7,0M , GCF_000260515.1_ASM26051v1_genomic.fna
1647 , 1,9M , GCF_000260715.1_ASM26071v1_genomic.fna
1648 , 5,0M , GCF_000260925.1_ASM26092v1_genomic.fna
1649 , 2,7M , GCF_000260965.1_ASM26096v1_genomic.fna
1650 , 3,1M , GCF_000260985.4_ASM26098v3_genomic.fna
1651 , 2,7M , GCF_000261025.1_ASM26102v1_genomic.fna
1652 , 5,3M , GCF_000261045.2_ASM26104v2_genomic.fna
1653 , 7,6M , GCF_000261345.2_ASM26134v2_genomic.fna
1654 , 5,4M , GCF_000262125.1_ASM26212v1_genomic.fna
1655 , 2,1M , GCF_000262145.1_ASM26214v1_genomic.fna
1656 , 5,5M , GCF_000262165.1_ASM26216v1_genomic.fna
1657 , 1,8M , GCF_000262205.1_ASM26220v1_genomic.fna
1658 , 4,1M , GCF_000262305.1_ASM26230v1_genomic.fna
1659 , 5,9M , GCF_000262325.2_ASM26232v2_genomic.fna
1660 , 4,1M , GCF_000262385.1_ASM26238v1_genomic.fna
1661 , 1,8M , GCF_000262675.1_ASM26267v1_genomic.fna
1662 , 6,5M , GCF_000262695.1_ASM26269v1_genomic.fna
1663 , 626K , GCF_000262715.1_ASM26271v1_genomic.fna
1664 , 4,2M , GCF_000263215.1_ASM26321v1_genomic.fna
1665 , 2,3M , GCF_000263755.5_ASM26375v3_genomic.fna
1666 , 5,1M , GCF_000263795.2_Hint_PBC_genomic.fna
1667 , 6,3M , GCF_000264455.2_ASM26445v2_genomic.fna
1668 , 6,1M , GCF_000264665.3_ASM26466v2_genomic.fna
1669 , 4,2M , GCF_000264765.2_ASM26476v2_genomic.fna
1670 , 3,9M , GCF_000264945.2_ASM26494v2_genomic.fna
1671 , 2,2M , GCF_000265095.1_ASM26509v1_genomic.fna
1672 , 2,5M , GCF_000265295.1_ASM26529v1_genomic.fna
1673 , 3,7M , GCF_000265365.1_ASM26536v1_genomic.fna
1674 , 3,4M , GCF_000265385.1_ASM26538v1_genomic.fna
1675 , 4,1M , GCF_000265405.1_ASM26540v1_genomic.fna
1676 , 5,1M , GCF_000265425.1_ASM26542v1_genomic.fna
1677 , 2,4M , GCF_000265465.1_ASM26546v1_genomic.fna
1678 , 4,8M , GCF_000265505.1_ASM26550v1_genomic.fna
1679 , 2,4M , GCF_000265545.3_ASM26554v3_genomic.fna
1680 , 4,3M , GCF_000266885.1_ASM26688v1_genomic.fna
1681 , 6,2M , GCF_000266905.1_ASM26690v1_genomic.fna
1682 , 2,1M , GCF_000266925.1_ASM26692v1_genomic.fna
1683 , 6,4M , GCF_000266945.1_ASM26694v1_genomic.fna
1684 , 4,6M , GCF_000267545.1_ASM26754v1_genomic.fna
1685 , 1,9M , GCF_000269925.1_ASM26992v1_genomic.fna
1686 , 1,9M , GCF_000269945.1_ASM26994v1_genomic.fna
1687 , 2,8M , GCF_000269965.1_ASM26996v1_genomic.fna
1688 , 8,5M , GCF_000269985.1_ASM26998v1_genomic.fna
1689 , 1,6M , GCF_000270005.1_ASM27000v1_genomic.fna
1690 , 1,6M , GCF_000270025.1_ASM27002v1_genomic.fna
1691 , 1,6M , GCF_000270045.1_ASM27004v1_genomic.fna
1692 , 1,6M , GCF_000270065.1_ASM27006v1_genomic.fna
1693 , 1,8M , GCF_000270085.1_ASM27008v1_genomic.fna
1694 , 4,5M , GCF_000270105.1_ASM27010v1_genomic.fna
1695 , 4,8M , GCF_000270125.2_ASM27012v2_genomic.fna
1696 , 2,3M , GCF_000270145.1_ASM27014v1_genomic.fna
1697 , 2,1M , GCF_000270165.1_ASM27016v1_genomic.fna
1698 , 1,6M , GCF_000270205.1_ASM27020v1_genomic.fna
1699 , 2,3M , GCF_000270225.1_ASM27022v1_genomic.fna
1700 , 5,5M , GCF_000270245.1_ASM27024v1_genomic.fna
1701 , 3,5M , GCF_000270265.1_ASM27026v1_genomic.fna
1702 , 3,1M , GCF_000270285.1_ASM27028v1_genomic.fna
1703 , 2,8M , GCF_000270305.1_ASM27030v1_genomic.fna
1704 , 4,3M , GCF_000270365.1_ASM27036v1_genomic.fna
1705 , 1,2M , GCF_000270385.1_ASM27038v1_genomic.fna
1706 , 1,2M , GCF_000270405.1_ASM27040v1_genomic.fna
1707 , 1,2M , GCF_000270425.1_ASM27042v1_genomic.fna
1708 , 1,2M , GCF_000270445.1_ASM27044v1_genomic.fna
1709 , 2,6M , GCF_000270465.1_ASM27046v1_genomic.fna
1710 , 981K , GCF_000270525.1_ASM27052v1_genomic.fna
1711 , 3,9M , GCF_000271325.1_ASM27132v1_genomic.fna
1712 , 6,2M , GCF_000271365.1_ASM27136v1_genomic.fna
1713 , 2,8M , GCF_000271405.2_ASM27140v2_genomic.fna
1714 , 5,2M , GCF_000271665.2_ASM27166v2_genomic.fna
1715 , 2,0M , GCF_000271865.1_ASM27186v1_genomic.fna
1716 , 4,7M , GCF_000271885.2_ASM27188v2_genomic.fna
1717 , 4,8M , GCF_000271905.2_ASM27190v2_genomic.fna
1718 , 5,9M , GCF_000271965.2_ASM27196v2_genomic.fna
1719 , 6,1M , GCF_000271985.2_ASM27198v2_genomic.fna
1720 , 4,9M , GCF_000272715.4_ASM27271v4_genomic.fna
1721 , 4,8M , GCF_000272735.4_ASM27273v4_genomic.fna
1722 , 4,8M , GCF_000272755.4_ASM27275v4_genomic.fna
1723 , 4,9M , GCF_000272775.4_ASM27277v4_genomic.fna
1724 , 4,6M , GCF_000272815.2_ASM27281v2_genomic.fna
1725 , 4,8M , GCF_000272835.4_ASM27283v4_genomic.fna
1726 , 5,0M , GCF_000272895.2_ASM27289v3_genomic.fna
1727 , 1,7M , GCF_000276685.1_ASM27668v1_genomic.fna
1728 , 6,4M , GCF_000276705.2_ASM27670v2_genomic.fna
1729 , 5,4M , GCF_000276825.1_ASM27682v1_genomic.fna
1730 , 5,3M , GCF_000277125.1_ASM27712v1_genomic.fna
1731 , 5,3M , GCF_000277145.1_ASM27714v1_genomic.fna
1732 , 1,1M , GCF_000277165.1_ASM27716v1_genomic.fna
1733 , 1,1M , GCF_000277185.1_ASM27718v1_genomic.fna
1734 , 1,1M , GCF_000277205.1_ASM27720v1_genomic.fna
1735 , 1,1M , GCF_000277245.1_ASM27724v1_genomic.fna
1736 , 1,1M , GCF_000277265.1_ASM27726v1_genomic.fna
1737 , 1,1M , GCF_000277285.1_ASM27728v1_genomic.fna
1738 , 1,1M , GCF_000277305.1_ASM27730v1_genomic.fna
1739 , 1,9M , GCF_000277325.1_ASM27732v1_genomic.fna
1740 , 1,9M , GCF_000277345.1_ASM27734v1_genomic.fna
1741 , 1,7M , GCF_000277365.1_ASM27736v1_genomic.fna
1742 , 1,6M , GCF_000277385.1_ASM27738v1_genomic.fna
1743 , 1,7M , GCF_000277405.1_ASM27740v1_genomic.fna
1744 , 1,7M , GCF_000277425.1_ASM27742v1_genomic.fna
1745 , 3,4M , GCF_000277715.1_ASM27771v1_genomic.fna
1746 , 4,3M , GCF_000277735.2_ASM27773v2_genomic.fna
